"";"X.NAME_1.CasaManco";"X.NAME_10.TrattoriaPennestri";"X.NAME_100.CharroCafe";"X.NAME_101.CimagliaSilvana";"X.NAME_102.Yoshi";"X.NAME_103.MoonlightCafe";"X.NAME_104.PURO.StreetFoodFromPuglia";"X.NAME_105.DaSeverino";"X.NAME_106.IlSemeelaFoglia";"X.NAME_107.Farinando";"X.NAME_108.CerteNottiaTestaccio";"X.NAME_109.VeganStore";"X.NAME_11.SushiDoku";"X.NAME_110.BurBaCa";"X.NAME_111.PizzeriaViaAmerigoVespucciRoma";"X.NAME_112.CapitanConoGelateria";"X.NAME_113.YourSushi";"X.NAME_114.BurgerKing";"X.NAME_115.NorcineriaSergio";"X.NAME_116.ConteStaccio";"X.NAME_117.BebopMusicClub";"X.NAME_118.LosCabosAPSLasCalaveras";"X.NAME_119.Testaccino";"X.NAME_12.SakanaSushi";"X.NAME_120.OsteriaPizzeria";"X.NAME_121.FoodieFreshmarket";"X.NAME_122.Itreporcellinisnc";"X.NAME_123.LaFarandula";"X.NAME_124.Companatico";"X.NAME_125.Spago";"X.NAME_126.Bucolica";"X.NAME_127.LaCiriolettaIgnorante";"X.NAME_128.SantaClaritaTacosySushi";"X.NAME_129.MastroTittaPub";"X.NAME_13.LaVecchiaLupiae";"X.NAME_130.FiordiFarinaPizzaShop";"X.NAME_131.PasticceriaBenedetto";"X.NAME_132.PLANETRoma";"X.NAME_133.SlotHouseEuropa";"X.NAME_134.SnackBar";"X.NAME_135.Palladiana";"X.NAME_136.CottoeMandato";"X.NAME_137.Shake";"X.NAME_138.Violarosso";"X.NAME_139.OnTheBurger";"X.NAME_14.JunseiRestaurantKaitenSushi";"X.NAME_140.SlurpGelateria";"X.NAME_141.SushiPing";"X.NAME_142.CafeBoario";"X.NAME_143.LaBotticella";"X.NAME_144.MammaRoma";"X.NAME_145.RistoranteGalu";"X.NAME_146.RistoranteallaMaisonLatina";"X.NAME_15.LoScopettaro";"X.NAME_16.RistoranteEritrea";"X.NAME_17.OsteriadegliAmici";"X.NAME_18.Ilnidogustoemiscele";"X.NAME_19.Pecorino";"X.NAME_2.Masto";"X.NAME_20.HostariadaEnzo";"X.NAME_21.PIZZERIAOSTIENSE";"X.NAME_22.PiattoRomano";"X.NAME_23.GelateriaLaRomana.Roma.viaOstiense";"X.NAME_24.TavernaVolpetti";"X.NAME_25.Molì";"X.NAME_26.TbspSpotTestaccio";"X.NAME_27.FeliceaTestaccio";"X.NAME_28.OsteriaFratelliMori";"X.NAME_29.PolpettaGazometro";"X.NAME_3.LaFataIgnorante";"X.NAME_30.PasticceriaAndreotti";"X.NAME_31.IlGrottino";"X.NAME_32.AssuntinaRistorante";"X.NAME_33.PasticceriaLinari";"X.NAME_34.RistorantePizzeriaAnticoFornoaTestaccio";"X.NAME_35.PizzeriadaRemo";"X.NAME_36.StazionediPosta";"X.NAME_37.BarGiolitti";"X.NAME_38.AiCocci";"X.NAME_39.NuovoMondo";"X.NAME_4.MordieVai";"X.NAME_40.TabernaPersiana";"X.NAME_41.AlicePizzaOstiense";"X.NAME_42.AugustarelloaTestaccio";"X.NAME_43.EnotecaDivinare";"X.NAME_44.Doppiozeroo";"X.NAME_45.DaBucatino";"X.NAME_46.LìArMonte";"X.NAME_47.IlSecchioel.Olivaro.Ostiense";"X.NAME_48.LaFraschettadiMastroGiorgio";"X.NAME_49.MakaiSurf.TikiBar";"X.NAME_5.Panna.Co";"X.NAME_50.Checchinodal1887";"X.NAME_51.TrattoriaPerilli";"X.NAME_52.MercatBistrot.OldBar";"X.NAME_53.Rec23RestaurantEmporioClub";"X.NAME_54.OasidellaBirra.EnotecaPalombi";"X.NAME_55.FlavioAlVelavevodetto";"X.NAME_56.Gazometro38";"X.NAME_57.CacioeCocci";"X.NAME_58.CrochonNoelJoseph";"X.NAME_59.OishiRestaurant";"X.NAME_6.TrapizzinoTestaccio";"X.NAME_60.IlPiccoloAlpino";"X.NAME_61.DaOioaCasaMia";"X.NAME_62.BancoFastFood";"X.NAME_63.PortoFluviale";"X.NAME_64.Ketumbar";"X.NAME_65.Giansanti";"X.NAME_66.TheMeatMarketTestaccio";"X.NAME_67.AlicePizzaTestaccio";"X.NAME_68.IlPizzettiere";"X.NAME_69.ContedeiCocci";"X.NAME_7.GelateriaBrivido";"X.NAME_70.LaTorricella";"X.NAME_71.PasticceriaZio";"X.NAME_72.LaCreperieDiTestaccio";"X.NAME_73.BlueIceGelato";"X.NAME_74.PastaeSpätzle";"X.NAME_75.LaDoganaFood";"X.NAME_76.CapitanPaninokSaporieTradizioniRegionali";"X.NAME_77.FoodBox";"X.NAME_78.ChihanaSushiRestaurant";"X.NAME_79.CakeSiGira";"X.NAME_8.Sushisen";"X.NAME_80.IlGianfornaio";"X.NAME_81.AngelinaCafe.";"X.NAME_82.PizzeriaRosticceriaOstiense10";"X.NAME_83.FraschettadaSandro";"X.NAME_84.LaBaguetteriaOstiense";"X.NAME_85.AngelinaaTestaccio";"X.NAME_86.ZoéMercatoTestaccio";"X.NAME_87.InCiboVeritas";"X.NAME_88.PachinoMonello";"X.NAME_89.AvePinsa";"X.NAME_9.IlPangocciolaio";"X.NAME_90.Banco21";"X.NAME_91.Trentatrétestaccio";"X.NAME_92.StritFud";"X.NAME_93.L.insalataRicca.Gazometro";"X.NAME_94.RisoRoma";"X.NAME_95.ThinkFarmer";"X.NAME_96.900";"X.NAME_97.RoadhouseGrill";"X.NAME_98.DolceSicilia";"X.NAME_99.PanificioiGuerrini";"X.NAME_DarBruttone.RomaSanGiovanni.";"X.NAME_Florian.s";"X.NAME_IlTempiodiMinerva";"X.NAME_RistoranteEstEstEst";"X.NAME_VIICoorte";"X.NAME_Viavaibarbistrot"
"conoscere";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,05;0;0;10,75;4,74;16,13;0;0;9,35;13,51;0;0;0;0;0;8,85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,86;0;0;0;0;0;0;0;3,51;0;0;0;6,9;0;5,24;0;0;8,4;0;8,7;0;0;0;0;0;5,29;0;0;6,76;0;0;0;5,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,81;0;0;0;0;0;0;8,85;9,52;0;0;0;0;10,42;0;0;0;0;0;0;0;0;0;0;9,9;0;0;0;0;0;0;0;0;0;0;0;0;6,85;0;0;0;0;0;0;0;8,77;0;0
"spesso";0;0;10,53;0;0;0;0;0;13,7;0;12,66;0;0;0;0;0;0;17,24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,85;0;0;0;0;0;0;0;8,62;0;0;0;0;0;0;0;0;0;21,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,62;0;0;0;0;0;0;0;3,38;0;10,2;0;0;0;0;0;0;0;11,63;0;0;6,06;0;6,41;0;0;0;0;0;0;0;0;7,14;0;0;0;0;0;8,85;0;0;6,37;0;0;0;0;12,05;0;0;0;0;0;0;0;10,1;0;0;0;15,5;0;20,55;7,41;0;8,2;0;6,58;0;0;0;0;0;0;0;0;7,46;0;0;0;6,85
"contorno";0;0;0;9,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,86;8;6,85;0;0;0;7,41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,38;0;0;0;0;10;0;0;0;0;0;12,35;7,41;0;0;0;0;0;7,35;0;0;0;0;0;0;0;0;0;0;0;8,85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,79;0;0;0;0;0;0;0;0;0
"bambino";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,2;0;0;0;0;0;0;0;7,04;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,81;0;0;0;8,85;0;0;6,37;14,08;0;0;0;0;0;0;0;11,83;0;0;0;0;0;0;0;0;9,01;0;0;0;0;0;6,58;0;0;0;0;0;0;0;0;0;0;0;0;0
"onesto";12,99;0;0;0;0;0;0;4,85;0;0;0;0;0;0;0;0;0;0;8,2;0;0;0;0;0;16,13;0;0;0;13,51;0;11,9;0;0;0;8,85;0;0;0;0;0;0;0;0;0;0;0;0;14,93;0;0;0;0;0;0;0;6,85;0;0;0;0;13,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,4;0;0;0;0;0;0;0;0;0;0;9,8;0;0;0;0;0;0;0;0;0;0;0;0;7,75;0;0;0;0;0;0;0;5,21;0;0;0;0;0;0;0;0;0;0;0;13,7
"tavolo";0;0;21,05;0;0;0;0;14,56;0;7,09;0;0;0;0;0;0;0;0;0;9,15;6,1;6,76;0;4,74;16,13;0;0;0;0;0;0;0;0;9,01;0;0;0;0;0;0;0;0;0;0;0;8,26;0;14,93;6,45;0;0;0;0;15,44;0;0;0;0;11,76;14,81;0;0;0;0;0;0;0;15,71;0;0;0;0;0;9,62;0;18,18;0;0;5,29;0;0;3,38;0;10,2;0;11,3;0;0;8,2;7,63;8,7;0;0;7,41;0;25,32;6,41;13,61;22,86;0;0;26,49;0;7,81;8,81;0;9,43;0;0;0;0;8,85;0;0;25,48;0;0;0;0;6,02;0;0;0;0;7,3;0;0;0;0;0;21,28;0;0;0;0;0;0;0;0;20,83;14,39;13,7;0;0;0;0;3,21;0;0;8,77;0;0
"un_po";0;6,1;0;9,09;19,87;12,5;0;4,85;0;0;0;0;0;10,75;0;0;8,06;0;0;3,05;0;0;10,75;0;0;0;0;0;0;0;0;0;0;0;0;0;12,05;0;0;0;48,78;0;8,62;0;0;0;7,94;0;0;0;0;7,04;14,08;0;0;6,85;13,99;0;11,76;14,81;0;7,02;0;9,09;0;0;0;0;0;0;0;8,47;0;0;0;0;12,9;0;10,58;17,86;0;0;5,21;40,82;8,33;0;10;25,97;8,2;7,63;17,39;0;18,52;7,41;0;0;6,41;6,8;5,71;0;9,62;0;0;0;0;7,14;9,43;8,4;0;22,22;0;0;0;0;0;0;0;0;0;0;0;9,48;0;0;0;8,85;21,51;0;9,9;0;3,55;0;0;6,85;7,41;0;0;8,06;0;0;0;6,85;0;0;6,67;0;3,21;0;0;8,77;0;0
"tre";0;6,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,2;0;0;0;0;4,74;0;11,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,4;0;0;0;7,72;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,09;6,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,74;0;0;7,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"spazio";0;0;0;0;0;0;0;0;13,7;0;0;0;0;0;0;0;0;0;0;6,1;0;0;0;0;0;0;0;0;13,51;0;0;0;0;0;0;0;0;83,33;0;0;0;0;0;0;0;0;0;0;6,45;0;0;0;0;0;0;0;0;7,94;0;0;0;0;0;0;0;0;0;5,24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,21;10,2;0;0;0;0;0;0;0;0;0;0;0;4,22;0;0;0;0;0;6,62;0;0;0;0;0;8,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"volere";0;0;10,53;0;6,62;0;0;9,71;0;7,09;25,32;0;0;0;0;0;0;0;0;0;6,1;0;0;9,48;0;0;0;0;0;0;0;0;16,67;0;0;0;0;0;0;0;24,39;0;0;0;0;0;0;0;6,45;8,4;0;0;7,04;3,86;16;0;0;0;0;0;6,62;7,02;0;0;0;6,9;4,37;0;0;0;16,81;0;0;0;7,04;0;0;0;5,29;0;0;3,38;0;0;0;5,65;0;0;0;0;0;0;0;7,41;6,06;0;0;6,8;5,71;0;0;0;0;0;0;7,14;0;0;0;0;0;8,85;0;10,42;6,37;0;9,09;10,42;0;12,05;8,47;0;7,94;0;0;0;0;10,1;0;0;3,55;15,5;0;6,85;7,41;26,67;16,39;0;0;0;0;6,85;0;6,58;6,67;0;0;0;0;0;0;0
"appena";0;0;0;0;0;12,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,86;0;0;0;0;0;0;0;3,51;9,9;0;0;0;8,73;0;0;0;8,4;0;8,7;0;0;0;0;0;5,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,22;0;0;0;0;0;0;0;0;0;0;0;0;0;11,11;0;0;0;0;0;0;0;0;0;0;0;4,74;0;0;0;0;0;0;0;0;0;0;9,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,46;0;0;0;0
"fiore";0;0;0;0;0;0;0;4,85;0;7,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,41;13,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,93;0;0;0;0;8,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,81;0;0;0;0;0;0;0;8,85;0;0;0;0;0;10,42;0;0;0;9,48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,67;0;0;0;0;0;0;0
"ristorante";0;6,1;10,53;0;19,87;0;0;9,71;0;0;0;0;8,77;0;0;0;0;0;0;0;6,1;27,03;0;9,48;0;0;0;37,38;0;32,26;0;0;8,33;18,02;35,4;0;0;0;16,95;0;0;0;0;0;0;16,53;0;14,93;0;0;0;0;0;3,86;0;0;0;31,75;0;0;0;14,04;0;0;9,43;0;8,73;5,24;14,6;19,42;0;8,47;17,39;0;14,08;0;6,45;0;10,58;0;0;3,38;5,21;0;8,33;0;0;12,99;0;0;0;0;6,17;14,81;0;0;6,41;6,8;0;0;0;13,25;0;0;4,41;7,14;0;0;0;11,11;0;0;9,52;0;31,85;0;0;0;0;0;0;0;15,87;0;21,9;0;21,51;0;0;0;10,64;0;0;0;0;0;0;0;0;10,42;7,19;0;6,9;19,74;0;0;12,82;0;8,7;17,54;12,2;0
"aperitivo";0;0;0;0;0;25;0;0;27,4;0;0;0;0;0;0;0;0;0;8,2;0;0;0;10,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,24;0;0;0;0;29,85;6,45;0;0;0;0;0;0;0;6,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,6;0;0;0;0;0;0;0;0;0;0;12,82;0;0;0;0;0;0;0;0;0;0;0;37,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,85;10,75;0;0;0;0;0;9,01;0;0;0;0;0;6,58;0;21,58;6,85;0;0;0;0;0;0;0;0;0;0
"tipico";0;6,1;0;18,18;6,62;0;6,17;4,85;0;0;0;0;8,77;0;17,86;0;0;0;0;0;0;0;0;9,48;0;0;0;0;13,51;0;0;10,31;0;0;17,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,04;0;8;0;0;0;0;14,81;0;10,53;0;0;0;0;4,37;5,24;0;0;0;16,95;0;0;7,04;0;0;17,54;0;26,79;0;10,14;0;30,61;0;0;10;0;8,2;0;0;0;12,35;0;6,06;0;0;6,8;0;7,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,41;0;0;0;0;0;0;0;0;0;6,67;0;12,82;0;0;0;0;0
"una_volta";0;0;0;0;0;0;0;0;0;0;0;0;8,77;0;0;0;16,13;0;0;0;0;0;0;4,74;0;0;0;0;0;0;0;0;0;9,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,3;0;0;0;0;0;0;0;6,45;0;0;0;0;0;0;0;0;0;10;0;0;0;8,7;0;0;0;0;0;0;0;0;0;0;0;0;7,81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,55;0;9,01;0;0;0;0;0;0;0;7,19;0;0;6,58;0;0;0;0;0;0;0;0
"prezzo";12,99;18,29;0;27,27;13,25;12,5;18,52;4,85;13,7;7,09;0;0;26,32;10,75;35,71;30,3;32,26;17,24;16,39;3,05;0;13,51;0;4,74;32,26;11,9;0;0;13,51;10,75;11,9;0;8,33;9,01;26,55;24,39;36,14;0;0;32,26;24,39;0;8,62;12,2;21,74;24,79;15,87;29,85;6,45;8,4;21,74;14,08;14,08;3,86;8;20,55;20,98;7,94;0;7,41;13,25;14,04;0;18,18;18,87;13,79;4,37;15,71;14,6;9,71;0;0;26,09;9,62;21,13;9,09;6,45;0;5,29;26,79;9,71;6,76;5,21;20,41;8,33;5,65;0;12,99;24,59;30,53;0;23,26;18,52;37,04;0;4,22;6,41;13,61;0;0;19,23;0;11,63;7,81;13,22;14,29;23,58;8,4;18,87;22,22;16,39;17,7;0;10,42;0;0;0;10,42;19,61;18,07;16,95;4,74;0;0;29,2;17,7;21,51;30,3;9,9;14,08;7,09;23,26;0;6,85;0;13,33;8,2;0;0;10,42;0;0;13,79;6,58;6,67;22,22;0;7,46;26,09;17,54;12,2;13,7
"zona";0;12,2;21,05;9,09;6,62;0;12,35;0;13,7;0;0;0;8,77;10,75;0;30,3;0;0;0;0;0;0;10,75;0;0;0;0;0;13,51;0;0;0;0;0;8,85;24,39;0;0;0;32,26;0;0;0;0;21,74;0;0;14,93;0;0;0;0;14,08;0;0;0;0;0;0;14,81;0;0;0;0;9,43;0;0;10,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;8,7;0;6,17;0;18,18;0;0;0;0;0;0;0;0;7,81;4,41;0;0;8,4;0;0;0;0;0;10,42;0;0;9,09;20,83;0;0;16,95;0;0;0;0;8,85;0;0;19,8;14,08;0;0;9,01;13,7;0;0;0;0;0;15,62;0;6,85;0;0;0;7,41;0;7,46;0;0;0;0
"purtroppo";0;0;0;0;6,62;0;12,35;4,85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,67;0;0;0;0;15,87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,29;8,93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,22;0;0;0;0;0;6,62;0;0;0;7,14;0;0;0;0;0;0;9,52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,06;0;5,21;0;6,85;0;0;0;0;0;0;0;0;0;0
"cliente";0;6,1;0;9,09;0;0;0;0;0;21,28;0;0;0;0;17,86;0;8,06;0;0;3,05;0;0;0;4,74;0;0;0;0;0;0;0;0;0;9,01;0;0;0;0;0;0;0;0;8,62;0;43,48;8,26;0;0;0;0;10,87;0;0;7,72;8;0;0;0;11,76;0;0;0;0;0;9,43;0;0;0;0;0;8,4;0;0;9,62;7,04;9,09;0;0;0;0;0;0;5,21;0;0;0;0;0;0;0;0;0;0;0;6,06;4,22;0;0;0;0;0;6,62;0;7,81;0;0;0;0;0;0;0;0;0;0;12,74;0;0;0;0;6,02;0;0;0;0;0;8,85;10,75;0;0;0;7,09;7,75;0;0;0;0;0;0;6,58;0;0;6,85;0;6,58;6,67;7,41;0;0;0;8,77;0;0
"bene";0;6,1;0;27,27;0;0;0;4,85;13,7;0;12,66;0;0;10,75;0;0;0;17,24;0;0;0;0;0;0;16,13;0;0;0;0;0;11,9;10,31;8,33;0;0;0;0;0;16,95;0;0;0;0;12,2;0;8,26;0;29,85;0;0;0;7,04;0;3,86;16;0;0;0;23,53;0;6,62;3,51;0;0;0;6,9;0;5,24;0;0;0;8,47;8,7;0;7,04;0;0;0;0;0;0;3,38;0;10,2;0;22,6;0;0;0;0;0;0;6,17;7,41;0;4,22;6,41;0;0;7,35;0;13,25;0;0;8,81;0;0;0;0;0;0;8,85;0;0;0;0;0;10,42;0;24,1;0;0;0;0;0;0;0;0;0;0;3,55;7,75;0;13,7;0;13,33;0;0;0;0;0;0;6,9;0;6,67;0;0;0;0;0;0;0
"potere";12,99;0;10,53;18,18;19,87;25;24,69;0;0;21,28;0;8,4;0;21,51;17,86;0;16,13;0;8,2;9,15;18,29;6,76;0;4,74;0;35,71;15,87;0;0;0;0;0;8,33;9,01;0;0;0;0;16,95;0;24,39;8,33;8,62;24,39;0;8,26;0;0;0;0;10,87;14,08;7,04;11,58;16;0;0;0;0;7,41;0;0;0;0;28,3;6,9;8,73;0;7,3;0;25,21;0;0;0;0;9,09;12,9;0;0;0;0;3,38;5,21;0;0;5,65;0;0;8,2;0;8,7;23,26;18,52;14,81;0;12,66;0;13,61;0;0;9,62;13,25;11,63;0;4,41;0;0;0;9,43;11,11;0;0;9,52;0;0;0;0;0;0;6,02;8,47;0;7,94;5,92;14,6;0;21,51;0;9,9;0;3,55;15,5;0;6,85;14,81;13,33;8,2;8,06;6,58;5,21;7,19;13,7;0;13,16;13,33;14,81;6,41;0;0;0;0;6,85
"fare";12,99;0;0;0;0;25;12,35;19,42;13,7;21,28;0;8,4;8,77;10,75;0;0;0;17,24;8,2;3,05;6,1;20,27;32,26;23,7;16,13;23,81;15,87;9,35;13,51;21,51;0;10,31;50;18,02;0;0;36,14;0;0;0;0;25;43,1;12,2;21,74;16,53;15,87;0;6,45;8,4;10,87;14,08;7,04;30,89;0;6,85;20,98;0;11,76;14,81;0;7,02;29,7;0;0;6,9;8,73;0;7,3;0;0;0;0;38,46;14,08;9,09;25,81;35,09;10,58;8,93;0;3,38;15,62;0;8,33;28,25;0;0;0;0;17,39;0;24,69;7,41;0;25,32;6,41;6,8;17,14;14,71;9,62;19,87;0;7,81;17,62;14,29;18,87;0;0;33,33;0;0;9,52;0;6,37;0;0;10,42;19,61;0;8,47;23,7;7,94;5,92;7,3;8,85;10,75;0;39,6;0;14,18;0;27,03;13,7;22,22;13,33;24,59;0;32,89;15,62;35,97;13,7;6,9;26,32;33,33;14,81;0;7,46;17,39;8,77;6,1;6,85
"attenzione";0;0;0;0;0;0;0;0;0;0;0;0;8,77;0;0;30,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,94;0;6,45;0;0;0;7,04;3,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,02;0;0;0;0;0;0;0;0;0;0;0;0;9,01;0;0;0;0;0;0;0;0;0;0;6,58;0;7,41;0;0;0;0;0;0
"pagare";0;0;0;0;0;0;0;0;0;7,09;0;0;0;0;0;0;0;0;0;3,05;0;0;0;0;0;0;0;9,35;0;10,75;0;0;0;0;0;0;0;0;0;32,26;0;0;0;0;0;8,26;0;0;0;0;0;0;7,04;0;0;0;0;7,94;0;0;0;0;0;9,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,65;0;0;0;0;0;0;12,35;7,41;0;0;0;0;5,71;0;0;6,62;0;0;8,81;0;0;0;0;0;16,39;0;0;0;0;0;0;0;0;6,02;0;9,48;0;0;7,3;8,85;0;0;0;0;3,55;0;0;0;0;0;16,39;0;0;15,62;35,97;0;0;0;0;0;3,21;14,93;0;0;6,1;0
"piacere";0;0;0;0;0;0;0;0;13,7;0;0;8,4;8,77;0;0;0;8,06;0;0;0;6,1;0;10,75;14,22;0;0;0;0;0;0;11,9;0;0;0;0;0;0;0;0;0;0;0;0;12,2;0;0;15,87;0;12,9;0;0;0;0;3,86;0;0;0;0;0;0;0;0;0;0;0;0;0;5,24;0;0;0;0;0;0;0;0;6,45;0;0;0;0;3,38;0;0;0;0;0;12,99;0;0;8,7;0;6,17;0;0;0;6,41;0;0;0;0;0;0;0;0;0;0;0;0;11,11;0;0;0;0;0;0;9,09;10,42;0;6,02;8,47;4,74;0;5,92;0;0;0;0;0;0;0;0;0;0;0;26,67;0;0;0;0;0;6,85;0;0;0;0;0;0;0;0;0;0
"ottimo";25,97;36,59;21,05;18,18;13,25;37,5;30,86;4,85;27,4;7,09;88,61;0;17,54;32,26;89,29;0;32,26;17,24;8,2;9,15;6,1;13,51;10,75;9,48;16,13;11,9;15,87;18,69;40,54;21,51;23,81;0;16,67;9,01;17,7;48,78;12,05;250;0;0;0;0;0;12,2;21,74;33,06;0;59,7;12,9;0;10,87;14,08;0;11,58;16;13,7;6,99;0;23,53;22,22;13,25;10,53;9,9;45,45;9,43;13,79;4,37;10,47;14,6;19,42;25,21;25,42;17,39;9,62;28,17;18,18;6,45;0;10,58;8,93;38,83;10,14;20,83;20,41;58,33;5,65;30;0;32,79;30,53;17,39;23,26;18,52;7,41;18,18;0;25,64;34,01;5,71;7,35;28,85;0;69,77;23,44;13,22;14,29;0;0;56,6;11,11;49,18;35,4;28,57;20,83;0;0;9,09;31,25;19,61;12,05;8,47;18,96;15,87;11,83;7,3;17,7;10,75;30,3;29,7;28,17;7,09;38,76;0;20,55;7,41;13,33;32,79;16,13;6,58;5,21;0;6,85;27,59;0;20;37,04;19,23;0;26,09;8,77;24,39;6,85
"deludere";0;0;0;9,09;6,62;0;0;4,85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,09;0;0;0;0;0;3,38;0;0;0;0;0;0;0;0;0;11,63;0;0;0;0;0;0;0;0;0;6,62;0;0;0;0;0;0;0;11,11;0;0;0;0;0;0;0;0;0;6,02;0;0;0;0;7,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,1;6,85
"top";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,99;0;0;0;0;0;0;0;0;0;0;0;0;9,71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,02;0;4,74;0;0;7,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,62;0;0;0;0;0
