"V1";"V2";"V3";"V4";"V5";"V6"
"11";"25";" 44.00";"24.77";"carciofo";"6.471384e-07"
"11";"26";" 42.31";"23.21";"tradizione";"1.448735e-06"
"12";"31";" 38.71";"22.39";"pepe";"2.225179e-06"
"13";"38";" 34.21";"20.10";"vino";"7.335573e-06"
" 6";"10";" 60.00";"19.88";"ultimo";"8.257125e-06"
" 6";"10";" 60.00";"19.88";"gricia";"8.257125e-06"
" 3";" 3";"100.00";"19.44";"entusiasmare";"1.040355e-05"
"11";"29";" 37.93";"19.22";"cacio";"1.167295e-05"
"11";"29";" 37.93";"19.22";"secondo";"1.167295e-05"
" 5";" 8";" 62.50";"17.34";"rapido";"3.124641e-05"
" 7";"15";" 46.67";"15.86";"squisito";"6.806443e-05"
" 7";"15";" 46.67";"15.86";"particolare";"6.806443e-05"
" 4";" 6";" 66.67";"15.04";"romanesco";"1.050474e-04"
"11";"34";" 32.35";"14.16";"antipasto";"1.676061e-04"
"10";"30";" 33.33";"13.21";"eccellente";"2.789145e-04"
" 3";" 4";" 75.00";"13.19";"turista";"2.808769e-04"
" 3";" 4";" 75.00";"13.19";"giudeo";"2.808769e-04"
" 3";" 4";" 75.00";"13.19";"fretta";"2.808769e-04"
" 4";" 7";" 57.14";"11.92";"dimenticare";"5.563477e-04"
" 4";" 7";" 57.14";"11.92";"rigatone";"5.563477e-04"
" 4";" 7";" 57.14";"11.92";"ricotta";"5.563477e-04"
" 4";" 7";" 57.14";"11.92";"mare";"5.563477e-04"
" 4";" 7";" 57.14";"11.92";"abbacchio";"5.563477e-04"
"16";"72";" 22.22";"11.58";"servizio";"6.651603e-04"
"14";"57";" 24.56";"11.16";"piatto";"8.366395e-04"
" 8";"23";" 34.78";"10.80";"attento";"1.012798e-03"
" 9";"28";" 32.14";"10.63";"gusto";"1.110118e-03"
"12";"45";" 26.67";"10.45";"ristorante";"1.223376e-03"
"12";"45";" 26.67";"10.45";"dolce";"1.223376e-03"
"15";"67";" 22.39";"10.08";"primo";"1.497353e-03"
"10";"34";" 29.41";"10.05";"casa";"1.520227e-03"
" 4";" 8";" 50.00";" 9.60";"spazio";"1.947774e-03"
" 4";" 8";" 50.00";" 9.60";"proporre";"1.947774e-03"
" 4";" 8";" 50.00";" 9.60";"lista";"1.947774e-03"
" 3";" 5";" 60.00";" 9.50";"pajata";"2.060324e-03"
" 3";" 5";" 60.00";" 9.50";"inserire";"2.060324e-03"
" 3";" 5";" 60.00";" 9.50";"doc";"2.060324e-03"
" 6";"16";" 37.50";" 8.91";"trattoria";"2.833102e-03"
" 5";"12";" 41.67";" 8.87";"formaggio";"2.891323e-03"
" 8";"26";" 30.77";" 8.27";"menù";"4.020797e-03"
"12";"50";" 24.00";" 7.88";"romano";"4.986055e-03"
" 4";" 9";" 44.44";" 7.82";"salume";"5.169101e-03"
" 5";"13";" 38.46";" 7.61";"consigliatissimo";"5.800835e-03"
"13";"58";" 22.41";" 7.44";"tornare";"6.378931e-03"
" 2";" 3";" 66.67";" 7.32";"affettato";"6.804240e-03"
" 2";" 3";" 66.67";" 7.32";"titolo";"6.804240e-03"
" 2";" 3";" 66.67";" 7.32";"riprovare";"6.804240e-03"
" 2";" 3";" 66.67";" 7.32";"porcino";"6.804240e-03"
" 2";" 3";" 66.67";" 7.32";"mantenere";"6.804240e-03"
" 2";" 3";" 66.67";" 7.32";"forma";"6.804240e-03"
" 2";" 3";" 66.67";" 7.32";"adeguato";"6.804240e-03"
" 2";" 3";" 66.67";" 7.32";"scortese";"6.804240e-03"
" 2";" 3";" 66.67";" 7.32";"rivisitazione";"6.804240e-03"
" 2";" 3";" 66.67";" 7.32";"fortemente";"6.804240e-03"
" 2";" 3";" 66.67";" 7.32";"eccellenza";"6.804240e-03"
" 2";" 3";" 66.67";" 7.32";"aziendale";"6.804240e-03"
" 3";" 6";" 50.00";" 7.07";"guanciale";"7.843425e-03"
" 3";" 6";" 50.00";" 7.07";"puntarelle";"7.843425e-03"
" 5";"14";" 35.71";" 6.54";"originale";"1.052827e-02"
" 4";"10";" 40.00";" 6.42";"domenica";"1.129106e-02"
" 6";"19";" 31.58";" 6.16";"discreto";"1.307233e-02"
" 8";"30";" 26.67";" 5.77";"pasta";"1.631956e-02"
" 5";"15";" 33.33";" 5.63";"preferire";"1.763177e-02"
" 7";"25";" 28.00";" 5.53";"preparare";"1.873128e-02"
" 6";"20";" 30.00";" 5.45";"abbondante";"1.961433e-02"
" 3";" 7";" 42.86";" 5.37";"tagliere";"2.047504e-02"
" 3";" 7";" 42.86";" 5.37";"palato";"2.047504e-02"
" 3";" 7";" 42.86";" 5.37";"osteria";"2.047504e-02"
" 3";" 7";" 42.86";" 5.37";"scoperta";"2.047504e-02"
" 3";" 7";" 42.86";" 5.37";"leggermente";"2.047504e-02"
" 3";" 7";" 42.86";" 5.37";"spaghetto";"2.047504e-02"
" 4";"11";" 36.36";" 5.29";"quartiere";"2.139486e-02"
" 5";"16";" 31.25";" 4.85";"cenare";"2.765451e-02"
" 2";" 4";" 50.00";" 4.63";"affollare";"3.143261e-02"
" 2";" 4";" 50.00";" 4.63";"sconsigliare";"3.143261e-02"
" 2";" 4";" 50.00";" 4.63";"naturale";"3.143261e-02"
" 2";" 4";" 50.00";" 4.63";"gambero";"3.143261e-02"
" 2";" 4";" 50.00";" 4.63";"sublime";"3.143261e-02"
" 2";" 4";" 50.00";" 4.63";"luce";"3.143261e-02"
" 2";" 4";" 50.00";" 4.63";"rispecchiare";"3.143261e-02"
" 2";" 4";" 50.00";" 4.63";"includere";"3.143261e-02"
" 2";" 4";" 50.00";" 4.63";"bisogno";"3.143261e-02"
" 2";" 4";" 50.00";" 4.63";"ungere";"3.143261e-02"
" 2";" 4";" 50.00";" 4.63";"tiramisu";"3.143261e-02"
" 2";" 4";" 50.00";" 4.63";"rispettare";"3.143261e-02"
" 2";" 4";" 50.00";" 4.63";"preferito";"3.143261e-02"
" 2";" 4";" 50.00";" 4.63";"genere";"3.143261e-02"
" 2";" 4";" 50.00";" 4.63";"eseguire";"3.143261e-02"
" 2";" 4";" 50.00";" 4.63";"definire";"3.143261e-02"
"10";"45";" 22.22";" 4.53";"consigliare";"3.340187e-02"
" 7";"27";" 25.93";" 4.46";"tipico";"3.465052e-02"
" 7";"27";" 25.93";" 4.46";"menu";"3.465052e-02"
" 6";"22";" 27.27";" 4.24";"diverso";"3.939857e-02"
" 6";"22";" 27.27";" 4.24";"lasciare";"3.939857e-02"
" 5";"17";" 29.41";" 4.17";"ampio";"4.108795e-02"
"14";"76";" 18.42";" 4.14";"personale";"4.193506e-02"
" 3";" 8";" 37.50";" 4.13";"pezzo";"4.215594e-02"
" 3";" 8";" 37.50";" 4.13";"manzo";"4.215594e-02"
" 3";" 8";" 37.50";" 4.13";"passo";"4.215594e-02"
" 3";" 8";" 37.50";" 4.13";"amaro";"4.215594e-02"
" 3";" 8";" 37.50";" 4.13";"intimo";"4.215594e-02"
"11";"54";" 20.37";" 3.81";"cibo";"5.100993e-02"
" 5";"18";" 27.78";" 3.58";"pagare";"5.834382e-02"
" 6";"24";" 25.00";" 3.28";"carbonaro";"7.011902e-02"
" 3";" 9";" 33.33";" 3.19";"croccante";"7.401405e-02"
" 3";" 9";" 33.33";" 3.19";"fatto";"7.401405e-02"
" 5";"19";" 26.32";" 3.07";"persona";"7.973592e-02"
" 2";" 5";" 40.00";" 3.07";"manco";"7.993701e-02"
" 2";" 5";" 40.00";" 3.07";"autentico";"7.993701e-02"
" 2";" 5";" 40.00";" 3.07";"pubblico";"7.993701e-02"
" 2";" 5";" 40.00";" 3.07";"informale";"7.993701e-02"
" 2";" 5";" 40.00";" 3.07";"cece";"7.993701e-02"
" 2";" 5";" 40.00";" 3.07";"caro";"7.993701e-02"
" 2";" 5";" 40.00";" 3.07";"bisognare";"7.993701e-02"
" 2";" 5";" 40.00";" 3.07";"morbido";"7.993701e-02"
" 2";" 5";" 40.00";" 3.07";"impressione";"7.993701e-02"
" 2";" 5";" 40.00";" 3.07";"fantasia";"7.993701e-02"
" 2";" 5";" 40.00";" 3.07";"crostata";"7.993701e-02"
" 2";" 5";" 40.00";" 3.07";"migliore_che";"7.993701e-02"
" 2";" 5";" 40.00";" 3.07";"dessert";"7.993701e-02"
"11";"57";" 19.30";" 2.98";"consiglio";"8.445493e-02"
"15";"90";" 16.67";" 2.96";"prezzo";"8.553958e-02"
" 5";"20";" 25.00";" 2.62";"migliore";"1.054710e-01"
" 5";"20";" 25.00";" 2.62";"giorno";"1.054710e-01"
" 7";"32";" 21.88";" 2.51";"venire";"1.132178e-01"
" 7";"32";" 21.88";" 2.51";"cameriere";"1.132178e-01"
"11";"59";" 18.64";" 2.49";"provare";"1.146329e-01"
" 3";"10";" 30.00";" 2.47";"pietanza";"1.161511e-01"
" 3";"10";" 30.00";" 2.47";"presentare";"1.161511e-01"
" 4";"15";" 26.67";" 2.46";"vero";"1.167840e-01"
" 4";"15";" 26.67";" 2.46";"patata";"1.167840e-01"
" 4";"15";" 26.67";" 2.46";"decidere";"1.167840e-01"
" 5";"21";" 23.81";" 2.23";"portare";"1.356474e-01"
" 5";"21";" 23.81";" 2.23";"classico";"1.356474e-01"
" 6";"27";" 22.22";" 2.17";"medio";"1.405406e-01"
" 2";" 6";" 33.33";" 2.07";"pasto";"1.501942e-01"
" 2";" 6";" 33.33";" 2.07";"rustico";"1.501942e-01"
" 2";" 6";" 33.33";" 2.07";"famoso";"1.501942e-01"
" 2";" 6";" 33.33";" 2.07";"aspetto";"1.501942e-01"
" 2";" 6";" 33.33";" 2.07";"trippa";"1.501942e-01"
" 2";" 6";" 33.33";" 2.07";"tortino";"1.501942e-01"
" 2";" 6";" 33.33";" 2.07";"porta";"1.501942e-01"
" 2";" 6";" 33.33";" 2.07";"matriciana";"1.501942e-01"
" 2";" 6";" 33.33";" 2.07";"indicare";"1.501942e-01"
" 2";" 6";" 33.33";" 2.07";"cotto";"1.501942e-01"
" 2";" 6";" 33.33";" 2.07";"chef";"1.501942e-01"
" 4";"16";" 25.00";" 2.01";"un_posto";"1.558942e-01"
" 4";"16";" 25.00";" 2.01";"non_sono";"1.558942e-01"
"*****";"*";"*";"*";"*";"*"
"4";" 9";"44.44";"7.82";"sono_stati";"0.005169101"
"2";" 4";"50.00";"4.63";"del_genere";"0.031432613"
"2";" 4";"50.00";"4.63";"quelli_che";"0.031432613"
"8";"33";"24.24";"4.35";"all";"0.037056340"
"9";"40";"22.50";"4.01";"in_questo";"0.045243656"
"4";"13";"30.77";"3.62";"e_che";"0.057087174"
"2";" 5";"40.00";"3.07";"per_finire";"0.079937011"
"9";"46";"19.57";"2.23";"un_po";"0.135559939"
"*";"*";"*";"*";"*";"*"
"5";"15";"33.33";"5.63";"*RATING_4.2";"0.01763177"
"3";"10";"30.00";"2.47";"*RATING_4.4";"0.11615110"
"**";"classe";"5";"**";"";""
"****";"17";"117";"14.53";"****";""
" 6";" 7";"85.71";"30.38";"raffinato";"3.552282e-08"
" 8";"14";"57.14";"23.25";"accoglienza";"1.420148e-06"
" 9";"21";"42.86";"16.54";"rimanere";"4.770212e-05"
" 5";" 8";"62.50";"15.91";"focaccia";"6.637161e-05"
" 5";" 8";"62.50";"15.91";"intimo";"6.637161e-05"
" 9";"23";"39.13";"13.95";"gustoso";"1.876638e-04"
" 4";" 6";"66.67";"13.84";"elegante";"1.987537e-04"
" 4";" 6";"66.67";"13.84";"fisso";"1.987537e-04"
" 5";" 9";"55.56";"13.21";"impeccabile";"2.778483e-04"
" 3";" 4";"75.00";"12.19";"pera";"4.792530e-04"
" 3";" 4";"75.00";"12.19";"competente";"4.792530e-04"
"14";"51";"27.45";"12.15";"cena";"4.897362e-04"
"13";"45";"28.89";"12.14";"ristorante";"4.933932e-04"
" 6";"13";"46.15";"11.78";"staff";"5.995331e-04"
"11";"35";"31.43";"11.48";"ambiente";"7.022381e-04"
" 4";" 7";"57.14";"10.89";"leggermente";"9.685617e-04"
"11";"36";"30.56";"10.75";"atmosfera";"1.040724e-03"
" 9";"27";"33.33";" 9.99";"menu";"1.571213e-03"
" 8";"23";"34.78";" 9.46";"esperienza";"2.105425e-03"
" 6";"15";"40.00";" 8.99";"interno";"2.717660e-03"
" 4";" 8";"50.00";" 8.70";"amante";"3.182892e-03"
" 4";" 8";"50.00";" 8.70";"cortesia";"3.182892e-03"
" 5";"12";"41.67";" 7.93";"formaggio";"4.864969e-03"
" 4";" 9";"44.44";" 7.03";"amichevole";"8.034647e-03"
" 5";"13";"38.46";" 6.74";"accompagnare";"9.402628e-03"
" 2";" 3";"66.67";" 6.74";"un_pochino";"9.431308e-03"
" 2";" 3";"66.67";" 6.74";"presentazione";"9.431308e-03"
" 2";" 3";"66.67";" 6.74";"musicista";"9.431308e-03"
" 2";" 3";"66.67";" 6.74";"agio";"9.431308e-03"
" 2";" 3";"66.67";" 6.74";"utilizzare";"9.431308e-03"
" 2";" 3";"66.67";" 6.74";"titolare_che";"9.431308e-03"
" 2";" 3";"66.67";" 6.74";"scottare";"9.431308e-03"
" 2";" 3";"66.67";" 6.74";"esposizione";"9.431308e-03"
" 2";" 3";"66.67";" 6.74";"mandorla";"9.431308e-03"
" 2";" 3";"66.67";" 6.74";"fame";"9.431308e-03"
" 2";" 3";"66.67";" 6.74";"conoscenza";"9.431308e-03"
" 2";" 3";"66.67";" 6.74";"burro";"9.431308e-03"
"11";"43";"25.58";" 6.69";"carino";"9.715623e-03"
" 3";" 6";"50.00";" 6.41";"locale_che";"1.136650e-02"
" 3";" 6";"50.00";" 6.41";"presenza";"1.136650e-02"
"10";"38";"26.32";" 6.29";"vino";"1.210859e-02"
" 9";"33";"27.27";" 6.01";"disponibile";"1.422509e-02"
" 5";"14";"35.71";" 5.75";"carta";"1.651815e-02"
" 5";"14";"35.71";" 5.75";"possibilità";"1.651815e-02"
" 4";"10";"40.00";" 5.71";"ricco";"1.684965e-02"
" 4";"10";"40.00";" 5.71";"familiare";"1.684965e-02"
" 4";"10";"40.00";" 5.71";"base";"1.684965e-02"
" 9";"34";"26.47";" 5.50";"antipasto";"1.898833e-02"
" 7";"24";"29.17";" 5.21";"cordiale";"2.247459e-02"
" 3";" 7";"42.86";" 4.81";"bruschetta";"2.828103e-02"
" 3";" 7";"42.86";" 4.81";"tagliere";"2.828103e-02"
" 3";" 7";"42.86";" 4.81";"permettere";"2.828103e-02"
" 3";" 7";"42.86";" 4.81";"melanzana";"2.828103e-02"
" 3";" 7";"42.86";" 4.81";"forte";"2.828103e-02"
" 3";" 7";"42.86";" 4.81";"cottura";"2.828103e-02"
" 3";" 7";"42.86";" 4.81";"complesso";"2.828103e-02"
" 4";"11";"36.36";" 4.66";"varietà";"3.086063e-02"
" 4";"11";"36.36";" 4.66";"pane";"3.086063e-02"
" 4";"11";"36.36";" 4.66";"misto";"3.086063e-02"
" 2";" 4";"50.00";" 4.20";"concerto";"4.052425e-02"
" 2";" 4";"50.00";" 4.20";"tonno";"4.052425e-02"
" 2";" 4";"50.00";" 4.20";"ricercare";"4.052425e-02"
" 2";" 4";"50.00";" 4.20";"fork";"4.052425e-02"
" 2";" 4";"50.00";" 4.20";"trascorrere";"4.052425e-02"
" 2";" 4";"50.00";" 4.20";"tiepido";"4.052425e-02"
" 2";" 4";"50.00";" 4.20";"riservare";"4.052425e-02"
" 2";" 4";"50.00";" 4.20";"pazzesco";"4.052425e-02"
" 2";" 4";"50.00";" 4.20";"giustificare";"4.052425e-02"
" 2";" 4";"50.00";" 4.20";"comune";"4.052425e-02"
" 2";" 4";"50.00";" 4.20";"valido";"4.052425e-02"
" 2";" 4";"50.00";" 4.20";"sottofondo";"4.052425e-02"
" 2";" 4";"50.00";" 4.20";"legno";"4.052425e-02"
" 2";" 4";"50.00";" 4.20";"alimento";"4.052425e-02"
" 5";"16";"31.25";" 4.17";"tagliare";"4.108795e-02"
"12";"57";"21.05";" 3.81";"piatto";"5.101035e-02"
" 4";"12";"33.33";" 3.81";"vivamente";"5.104109e-02"
" 4";"12";"33.33";" 3.81";"rendere";"5.104109e-02"
" 4";"12";"33.33";" 3.81";"dire_che";"5.104109e-02"
" 3";" 8";"37.50";" 3.65";"onesto";"5.612454e-02"
" 3";" 8";"37.50";" 3.65";"manzo";"5.612454e-02"
" 3";" 8";"37.50";" 3.65";"aggiungere";"5.612454e-02"
" 3";" 8";"37.50";" 3.65";"facile";"5.612454e-02"
" 3";" 8";"37.50";" 3.65";"ricordare";"5.612454e-02"
" 5";"17";"29.41";" 3.55";"musico";"5.965020e-02"
" 5";"17";"29.41";" 3.55";"pesce";"5.965020e-02"
" 6";"22";"27.27";" 3.54";"carne";"5.980686e-02"
" 6";"22";"27.27";" 3.54";"diverso";"5.980686e-02"
"16";"90";"17.78";" 3.31";"locale";"6.874621e-02"
" 4";"13";"30.77";" 3.11";"cuore";"7.802052e-02"
"16";"91";"17.58";" 3.07";"buono";"7.962796e-02"
"13";"67";"19.40";" 3.00";"primo";"8.337191e-02"
" 3";" 9";"33.33";" 2.78";"salume";"9.569391e-02"
" 2";" 5";"40.00";" 2.73";"tartufo";"9.857280e-02"
" 2";" 5";"40.00";" 2.73";"risultare";"9.857280e-02"
" 2";" 5";"40.00";" 2.73";"optare";"9.857280e-02"
" 2";" 5";"40.00";" 2.73";"cece";"9.857280e-02"
" 2";" 5";"40.00";" 2.73";"temperatura";"9.857280e-02"
" 2";" 5";"40.00";" 2.73";"ingresso";"9.857280e-02"
" 2";" 5";"40.00";" 2.73";"arredamento";"9.857280e-02"
" 2";" 5";"40.00";" 2.73";"gradire";"9.857280e-02"
" 2";" 5";"40.00";" 2.73";"disponibilità";"9.857280e-02"
" 2";" 5";"40.00";" 2.73";"dessert";"9.857280e-02"
" 4";"14";"28.57";" 2.52";"curare";"1.120688e-01"
" 4";"14";"28.57";" 2.52";"cucinare";"1.120688e-01"
" 4";"14";"28.57";" 2.52";"gradevole";"1.120688e-01"
" 6";"25";"24.00";" 2.30";"proprietario";"1.297091e-01"
" 6";"25";"24.00";" 2.30";"piacevole";"1.297091e-01"
" 8";"37";"21.62";" 2.19";"bello";"1.387830e-01"
" 3";"10";"30.00";" 2.11";"pietanza";"1.466052e-01"
" 3";"10";"30.00";" 2.11";"apprezzare";"1.466052e-01"
" 3";"10";"30.00";" 2.11";"calice";"1.466052e-01"
" 4";"15";"26.67";" 2.04";"idea";"1.531271e-01"
"*****";"*";"*";"*";"*";"*"
" 4";" 7";"57.14";"10.89";"é";"0.0009685617"
"10";"40";"25.00";" 5.37";"in_questo";"0.0205435285"
" 4";"13";"30.77";" 3.11";"dall";"0.0780205176"
" 2";" 5";"40.00";" 2.73";"sopratutto";"0.0985727977"
"*";"*";"*";"*";"*";"*"
"4";"13";"30.77";"3.11";"*RATING_4.6";"0.07802052"
"**";"classe";"6";"**";"";""
"****";"16";"117";"13.68";"****";""
" 4";" 4";"100.00";"26.14";"centrifugo";"3.169122e-07"
" 7";"12";" 58.33";"22.59";"aperitivo";"2.005647e-06"
" 7";"13";" 53.85";"19.99";"mercato";"7.777809e-06"
" 6";"10";" 60.00";"19.88";"pausa";"8.257125e-06"
" 6";"10";" 60.00";"19.88";"genuino";"8.257125e-06"
" 3";" 3";"100.00";"19.44";"localino";"1.040355e-05"
" 3";" 3";"100.00";"19.44";"biologico";"1.040355e-05"
" 3";" 3";"100.00";"19.44";"angolo";"1.040355e-05"
" 5";" 8";" 62.50";"17.34";"colazione";"3.124641e-05"
" 6";"11";" 54.55";"17.18";"bar";"3.400376e-05"
"12";"40";" 30.00";"13.72";"testaccio";"2.120887e-04"
" 3";" 4";" 75.00";"13.19";"sano";"2.808769e-04"
" 3";" 4";" 75.00";"13.19";"caffetteria";"2.808769e-04"
" 6";"13";" 46.15";"13.07";"panino";"3.003230e-04"
" 4";" 7";" 57.14";"11.92";"spritz";"5.563477e-04"
" 4";" 7";" 57.14";"11.92";"settimana";"5.563477e-04"
" 4";" 7";" 57.14";"11.92";"pranzare";"5.563477e-04"
" 6";"15";" 40.00";"10.10";"capitare";"1.482400e-03"
" 4";" 8";" 50.00";" 9.60";"bibita";"1.947774e-03"
"10";"36";" 27.78";" 8.76";"simpatico";"3.078213e-03"
" 4";" 9";" 44.44";" 7.82";"bancone";"5.169101e-03"
" 5";"13";" 38.46";" 7.61";"consigliatissimo";"5.800835e-03"
" 2";" 3";" 66.67";" 7.32";"respirare";"6.804240e-03"
" 2";" 3";" 66.67";" 7.32";"pomeriggio";"6.804240e-03"
" 2";" 3";" 66.67";" 7.32";"giornata";"6.804240e-03"
" 2";" 3";" 66.67";" 7.32";"roba";"6.804240e-03"
" 2";" 3";" 66.67";" 7.32";"esporre";"6.804240e-03"
" 2";" 3";" 66.67";" 7.32";"deliziare";"6.804240e-03"
" 2";" 3";" 66.67";" 7.32";"chiacchiera";"6.804240e-03"
" 2";" 3";" 66.67";" 7.32";"buongiorno";"6.804240e-03"
" 2";" 3";" 66.67";" 7.32";"affabile";"6.804240e-03"
" 3";" 6";" 50.00";" 7.07";"rilassare";"7.843425e-03"
" 3";" 6";" 50.00";" 7.07";"profumo";"7.843425e-03"
" 3";" 6";" 50.00";" 7.07";"passeggiata";"7.843425e-03"
" 7";"23";" 30.43";" 6.81";"ingrediente";"9.057334e-03"
" 7";"23";" 30.43";" 6.81";"gustoso";"9.057334e-03"
" 5";"14";" 35.71";" 6.54";"scoprire";"1.052827e-02"
" 5";"15";" 33.33";" 5.63";"bravo";"1.763177e-02"
" 7";"25";" 28.00";" 5.53";"fresco";"1.873128e-02"
" 3";" 7";" 42.86";" 5.37";"perfetto";"2.047504e-02"
" 3";" 7";" 42.86";" 5.37";"cordialità";"2.047504e-02"
" 3";" 7";" 42.86";" 5.37";"cercare";"2.047504e-02"
" 3";" 7";" 42.86";" 5.37";"forte";"2.047504e-02"
" 3";" 7";" 42.86";" 5.37";"vita";"2.047504e-02"
" 2";" 4";" 50.00";" 4.63";"comprare";"3.143261e-02"
" 2";" 4";" 50.00";" 4.63";"gastronomia";"3.143261e-02"
" 2";" 4";" 50.00";" 4.63";"tripadvisor";"3.143261e-02"
" 2";" 4";" 50.00";" 4.63";"simpaticissimo";"3.143261e-02"
" 5";"17";" 29.41";" 4.17";"caffè";"4.108795e-02"
" 3";" 8";" 37.50";" 4.13";"banco";"4.215594e-02"
" 3";" 8";" 37.50";" 4.13";"uscire";"4.215594e-02"
" 3";" 8";" 37.50";" 4.13";"aprire";"4.215594e-02"
" 3";" 8";" 37.50";" 4.13";"vegetariano";"4.215594e-02"
" 3";" 8";" 37.50";" 4.13";"efficiente";"4.215594e-02"
" 4";"13";" 30.77";" 3.62";"noto";"5.708717e-02"
" 4";"13";" 30.77";" 3.62";"cuore";"5.708717e-02"
"11";"56";" 19.64";" 3.24";"trovare";"7.184914e-02"
" 3";" 9";" 33.33";" 3.19";"posto";"7.401405e-02"
" 3";" 9";" 33.33";" 3.19";"prossimo";"7.401405e-02"
" 5";"19";" 26.32";" 3.07";"entrare";"7.973592e-02"
" 2";" 5";" 40.00";" 3.07";"signore";"7.993701e-02"
" 2";" 5";" 40.00";" 3.07";"torno";"7.993701e-02"
" 2";" 5";" 40.00";" 3.07";"testaccio_che";"7.993701e-02"
" 2";" 5";" 40.00";" 3.07";"impressione";"7.993701e-02"
" 2";" 5";" 40.00";" 3.07";"tardo";"7.993701e-02"
" 2";" 5";" 40.00";" 3.07";"immergere";"7.993701e-02"
" 2";" 5";" 40.00";" 3.07";"cipolla";"7.993701e-02"
" 4";"14";" 28.57";" 2.99";"materia";"8.382017e-02"
" 4";"14";" 28.57";" 2.99";"saporire";"8.382017e-02"
" 5";"20";" 25.00";" 2.62";"proprio";"1.054710e-01"
" 8";"38";" 21.05";" 2.59";"piccolo";"1.072240e-01"
" 3";"10";" 30.00";" 2.47";"sedere";"1.161511e-01"
" 3";"10";" 30.00";" 2.47";"verdura";"1.161511e-01"
" 3";"10";" 30.00";" 2.47";"frequentare";"1.161511e-01"
" 3";"10";" 30.00";" 2.47";"aspettare";"1.161511e-01"
" 4";"15";" 26.67";" 2.46";"nuovo";"1.167840e-01"
" 2";" 6";" 33.33";" 2.07";"insalata";"1.501942e-01"
" 2";" 6";" 33.33";" 2.07";"cura";"1.501942e-01"
" 2";" 6";" 33.33";" 2.07";"gestore";"1.501942e-01"
" 2";" 6";" 33.33";" 2.07";"cornetto";"1.501942e-01"
" 2";" 6";" 33.33";" 2.07";"aspetto";"1.501942e-01"
" 2";" 6";" 33.33";" 2.07";"ritardo";"1.501942e-01"
" 2";" 6";" 33.33";" 2.07";"recensione";"1.501942e-01"
" 2";" 6";" 33.33";" 2.07";"oliva";"1.501942e-01"
" 2";" 6";" 33.33";" 2.07";"breve";"1.501942e-01"
" 2";" 6";" 33.33";" 2.07";"insapore|insaporo";"1.501942e-01"
"*****";"*";"*";"*";"*";"*"
"2";"6";"33.33";"2.07";"di_fronte";"0.1501942"
"*";"*";"*";"*";"*";"*"
"4";"10";"40";"6.42";"*RATING_3.8";"0.01129106"
"**";"classe";"7";"**";"";""
"****";"19";"117";"16.24";"****";""
" 8";"10";" 80.00";"32.68";"gelato";"1.085737e-08"
" 8";"10";" 80.00";"32.68";"panna";"1.085737e-08"
" 6";" 6";"100.00";"32.62";"gelateria";"1.120442e-08"
"10";"15";" 66.67";"32.17";"cioccolato";"1.415233e-08"
" 7";" 8";" 87.50";"32.06";"pasticceria";"1.496095e-08"
" 7";" 9";" 77.78";"27.15";"torta";"1.887522e-07"
" 4";" 4";"100.00";"21.36";"gelaterie";"3.802531e-06"
"13";"32";" 40.62";"19.26";"anno";"1.142767e-05"
" 5";" 7";" 71.43";"16.67";"solito";"4.442783e-05"
" 3";" 3";"100.00";"15.88";"crema|creme";"6.745655e-05"
" 4";" 5";" 80.00";"15.61";"artigianale";"7.779314e-05"
" 4";" 5";" 80.00";"15.61";"zabaione";"7.779314e-05"
" 3";" 4";" 75.00";"10.51";"consegnare";"1.185276e-03"
" 3";" 4";" 75.00";"10.51";"pasticcino";"1.185276e-03"
" 3";" 4";" 75.00";"10.51";"degustare";"1.185276e-03"
" 5";"10";" 50.00";" 9.16";"crema";"2.470174e-03"
" 4";" 7";" 57.14";" 9.16";"pistacchio";"2.476204e-03"
" 4";" 7";" 57.14";" 9.16";"qualita";"2.476204e-03"
" 5";"11";" 45.45";" 7.62";"sorpresa";"5.776474e-03"
" 8";"23";" 34.78";" 7.24";"via";"7.142084e-03"
" 6";"15";" 40.00";" 7.14";"passare";"7.532191e-03"
"13";"48";" 27.08";" 7.04";"buonissimo";"7.986947e-03"
" 2";" 3";" 66.67";" 5.76";"crepes";"1.643172e-02"
" 2";" 3";" 66.67";" 5.76";"vegan";"1.643172e-02"
" 2";" 3";" 66.67";" 5.76";"di_una_volta";"1.643172e-02"
" 2";" 3";" 66.67";" 5.76";"passione";"1.643172e-02"
" 2";" 3";" 66.67";" 5.76";"parola";"1.643172e-02"
" 2";" 3";" 66.67";" 5.76";"nutella";"1.643172e-02"
" 2";" 3";" 66.67";" 5.76";"mignon";"1.643172e-02"
" 2";" 3";" 66.67";" 5.76";"mani|mano";"1.643172e-02"
" 2";" 3";" 66.67";" 5.76";"latta|latte";"1.643172e-02"
" 2";" 3";" 66.67";" 5.76";"freschezza";"1.643172e-02"
" 2";" 3";" 66.67";" 5.76";"zucchero";"1.643172e-02"
" 2";" 3";" 66.67";" 5.76";"tappa";"1.643172e-02"
" 2";" 3";" 66.67";" 5.76";"saluto";"1.643172e-02"
" 2";" 3";" 66.67";" 5.76";"nocciola";"1.643172e-02"
" 2";" 3";" 66.67";" 5.76";"leccare";"1.643172e-02"
" 2";" 3";" 66.67";" 5.76";"gentilissima";"1.643172e-02"
